"Longitude";"Latitude";"Parameter.Name";"Arithmetic.Mean";"City.Name"
-111,713611;40,341389;"PM2.5 - Local Conditions";12,31983;"Lindon"
-111,713611;40,341389;"PM2.5 - Local Conditions";12,075862;"Lindon"
-111,660502;40,136336;"Ozone";0,051525;"Spanish Fork"
-111,660502;40,136336;"PM2.5 - Local Conditions";11,161538;"Spanish Fork"
-113,1506;37,1983;"Ozone";0,054268;"Virgin"
-113,1506;37,1983;"PM2.5 - Local Conditions";5,093939;"Virgin"
-111,975524;41,206321;"Ozone";0,055645;"Ogden"
-111,975524;41,206321;"PM2.5 - Local Conditions";10,812312;"Ogden"
-111,975524;41,206321;"PM2.5 - Local Conditions";10,65512;"Ogden"
-111,975524;41,206321;"PM2.5 - Local Conditions";10,812312;"Ogden"
-111,987871;41,303614;"Ozone";0,055639;"Harrisville"
-111,987871;41,303614;"PM2.5 - Local Conditions";10,630769;"Harrisville"
-73,24984;42,88759;"Ozone";0,040558;"Bennington"
-73,24984;42,88759;"PM2.5 - Local Conditions";6,20814;"Bennington"
-72,86884;44,52839;"Ozone";0,039431;"Underhill (Town of)"
-72,86884;44,52839;"PM2.5 - Local Conditions";4,927848;"Underhill (Town of)"
-73,214444;44,480278;"PM2.5 - Local Conditions";6,206977;"Burlington"
-73,214444;44,480278;"PM2.5 - Local Conditions";5,918293;"Burlington"
-72,982778;43,608056;"PM2.5 - Local Conditions";7,993258;"Rutland"
-77,05922;38,8577;"Ozone";0,044061;"Arlington"
-77,05922;38,8577;"PM2.5 - Local Conditions";8,89918;"Arlington"
-77,05922;38,8577;"PM2.5 - Local Conditions";8,900855;"Arlington"
-77,45118;37,43467;"PM2.5 - Local Conditions";8,353;"Bensley"
-77,10468;38,77335;"Ozone";0,043547;"Groveton"
-77,10468;38,77335;"PM2.5 - Local Conditions";8,338068;"Groveton"
-77,40027;37,55652;"Ozone";0,040675;"East Highland Park"
-77,40027;37,55652;"PM2.5 - Local Conditions";8,13608;"East Highland Park"
-77,40027;37,55652;"PM2.5 - Local Conditions";8,2136;"East Highland Park"
-79,88452;37,28342;"Ozone";0,041873;"Vinton"
-79,88452;37,28342;"PM2.5 - Local Conditions";8,102732;"Vinton"
-77,3704;38,48123;"Ozone";0,041113;"Aquia Harbour"
-82,1641;36,608;"PM2.5 - Local Conditions";8,529204;"Bristol"
-76,387017;37,103733;"Ozone";0,042044;"Hampton"
-76,387017;37,103733;"PM2.5 - Local Conditions";7,114912;"Hampton"
-79,215011;37,332706;"PM2.5 - Local Conditions";7,405932;"Lynchburg"
-76,30135;36,85555;"PM2.5 - Local Conditions";7,460331;"Norfolk"
-76,30135;36,85555;"PM2.5 - Local Conditions";7,495082;"Norfolk"
-79,955733;37,297167;"PM2.5 - Local Conditions";8,288333;"Roanoke"
-80,081017;37,297883;"PM2.5 - Local Conditions";8,575;"Salem"
-76,43808;36,90118;"Ozone";0,039408;"Suffolk"
-76,73078;36,66525;"Ozone";0,039873;"Suffolk"
-76,181233;36,841883;"PM2.5 - Local Conditions";7,747339;"Virginia Beach"
-120,34195;47,43061;"PM2.5 - Local Conditions";6,184884;"West Wenatchee"
-122,516667;45,616667;"Ozone";0,032868;"Vancouver"
-122,586944;45,648333;"PM2.5 - Local Conditions";11,066667;"Vancouver"
-122,586944;45,648333;"PM2.5 - Local Conditions";6,097087;"Vancouver"
-122,064722;47,5525;"Ozone";0,029772;"Issaquah"
-121,77278;47,49022;"Ozone";0,034196;"North Bend (Northbend)"
-121,9379;47,1411;"Ozone";0,034324;"Enumclaw"
-122,3405;47,5632;"PM2.5 - Local Conditions";11,274834;"Seattle"
-122,308628;47,568236;"Ozone";0,027493;"Seattle"
-122,308628;47,568236;"PM2.5 - Local Conditions";5,702128;"Seattle"
-122,308628;47,568236;"PM2.5 - Local Conditions";6,279934;"Seattle"
-122,230278;47,386111;"PM2.5 - Local Conditions";6,194737;"Kent"
-122,627397;47,592675;"PM2.5 - Local Conditions";4,432639;"Bremerton"
-122,4517;47,1864;"PM2.5 - Local Conditions";6,790842;"Tacoma"
-122,4517;47,1864;"PM2.5 - Local Conditions";8,043333;"Tacoma"
-122,4517;47,1864;"PM2.5 - Local Conditions";7,068151;"Tacoma"
-122,61428;48,52059;"Ozone";0,025336;"Anacortes"
-122,61428;48,52059;"PM2.5 - Local Conditions";7,845532;"Anacortes"
-122,3167;47,8064;"PM2.5 - Local Conditions";5,771479;"Mountlake Terrace"
-122,3167;47,8064;"PM2.5 - Local Conditions";8,855814;"Mountlake Terrace"
-121,6031;48,2469;"PM2.5 - Local Conditions";4,981063;"Darrington"
-122,171529;48,054315;"PM2.5 - Local Conditions";7,347266;"Marysville"
-122,171529;48,054315;"PM2.5 - Local Conditions";6,061382;"Marysville"
-117,52997;47,41645;"Ozone";0,044653;"Cheney"
-117,364852;47,672482;"Ozone";0,041211;"Spokane"
-117,364852;47,672482;"PM2.5 - Local Conditions";8,028571;"Spokane"
-122,59527;46,952562;"Ozone";0,033344;"Yelm"
-122,55441;48,95074;"Ozone";0,028993;"Custer"
-122,44028;48,76278;"PM2.5 - Local Conditions";5,780147;"Bellingham"
-120,499167;46,598056;"PM2.5 - Local Conditions";7,613483;"Yakima"
-120,499167;46,598056;"PM2.5 - Local Conditions";7,567138;"Yakima"
-77,964125;39,448006;"PM2.5 - Local Conditions";9,77438;"Martinsburg"
-80,596635;40,341023;"PM2.5 - Local Conditions";10,972951;"Follansbee"
-80,612017;40,394583;"PM2.5 - Local Conditions";10,25124;"Weirton"
-80,612017;40,394583;"PM2.5 - Local Conditions";10,972414;"Weirton"
-82,4259;38,424133;"Ozone";0,040166;"Huntington"
-82,4259;38,424133;"PM2.5 - Local Conditions";9,429915;"Huntington"
-82,4259;38,424133;"PM2.5 - Local Conditions";8,93;"Huntington"
-80,580717;40,421539;"Ozone";0,04437;"Weirton"
-80,580717;40,421539;"PM2.5 - Local Conditions";10,084426;"Weirton"
-80,34225;39,278117;"PM2.5 - Local Conditions";8,793277;"Clarksburg"
-81,628317;38,3456;"Ozone";0,042684;"Charleston"
-81,628317;38,3456;"PM2.5 - Local Conditions";8,546957;"Charleston"
-81,693717;38,366183;"PM2.5 - Local Conditions";9,745299;"South Charleston"
-80,134667;39,481483;"PM2.5 - Local Conditions";9,327869;"Fairmont"
-80,733858;39,915961;"PM2.5 - Local Conditions";10,348305;"Moundsville"
-79,920867;39,649367;"Ozone";0,040743;"Morgantown"
-79,920867;39,649367;"PM2.5 - Local Conditions";8,837288;"Morgantown"
-80,700972;40,114876;"Ozone";0,04278;"Wheeling"
-80,700972;40,114876;"PM2.5 - Local Conditions";10,100826;"Wheeling"
-81,197433;37,807767;"PM2.5 - Local Conditions";7,52;"Beckley"
-81,552367;39,323533;"Ozone";0,043058;"Vienna"
-81,552367;39,323533;"PM2.5 - Local Conditions";9,475676;"Vienna"
-87,99344;44,50729;"PM2.5 - Local Conditions";7,861607;"Green Bay"
-87,99344;44,50729;"PM2.5 - Local Conditions";8,926316;"Green Bay"
-87,90799;44,53098;"Ozone";0,041209;"Green Bay"
-89,357298;43,100838;"Ozone";0,044929;"Madison"
-89,357298;43,100838;"PM2.5 - Local Conditions";8,893023;"Madison"
-89,4358;43,07333;"PM2.5 - Local Conditions";9,695595;"Madison"
-88,621111;43,466111;"Ozone";0,043654;"Horicon"
-88,621111;43,466111;"PM2.5 - Local Conditions";8,107692;"Horicon"
-90,698;42,693;"PM2.5 - Local Conditions";9,158974;"Potosi"
-87,8093;42,504722;"Ozone";0,047874;"Pleasant Prairie"
-87,8093;42,504722;"PM2.5 - Local Conditions";9,12375;"Pleasant Prairie"
-87,886;42,596;"Ozone";0,045551;"Kenosha"
-87,50524;44,44312;"Ozone";0,04503;"Kewaunee"
-91,2269;43,7775;"Ozone";0,04294;"La Crosse"
-91,2269;43,7775;"PM2.5 - Local Conditions";8,79625;"La Crosse"
-87,933333;43,016667;"Ozone";0,039917;"Milwaukee"
-87,933333;43,016667;"PM2.5 - Local Conditions";9,987143;"Milwaukee"
-87,913504;43,060975;"Ozone";0,04031;"Milwaukee"
-87,913504;43,060975;"PM2.5 - Local Conditions";9,135897;"Milwaukee"
-87,913504;43,060975;"PM2.5 - Local Conditions";10,31;"Milwaukee"
-87,932104;42,930569;"PM2.5 - Local Conditions";10,025641;"Milwaukee"
-87,9;43,181;"Ozone";0,046;"Bayside"
-87,925;43,041;"PM2.5 - Local Conditions";9,312;"Milwaukee"
-88,395134;44,30738;"Ozone";0,043765;"Appleton"
-88,395134;44,30738;"PM2.5 - Local Conditions";8,364629;"Appleton"
-87,798634;42,713897;"Ozone";0,043205;"Racine"
-89,06281;42,50908;"Ozone";0,049756;"Beloit"
-89,06347;42,51831;"Ozone";0,043151;"Beloit"
-88,21507;43,020075;"Ozone";0,038;"Waukesha"
-88,21507;43,020075;"PM2.5 - Local Conditions";10,240541;"Waukesha"
-105,591725;41,311586;"PM2.5 - Local Conditions";4,566087;"Laramie"
-108,736277;42,841049;"PM2.5 - Local Conditions";7,538739;"Lander"
-104,817801;41,139976;"PM2.5 - Local Conditions";4,239316;"Cheyenne"
-104,817801;41,139976;"PM2.5 - Local Conditions";4,52069;"Cheyenne"
-106,325088;42,851064;"PM2.5 - Local Conditions";4,285217;"Casper"
-106,36501;42,82231;"Ozone";0,049158;"Casper"
-106,23586;42,8608;"Ozone";0,048462;"Brookhurst"
-109,072975;44,532426;"PM2.5 - Local Conditions";4,370536;"Cody"
-106,955933;44,815142;"PM2.5 - Local Conditions";6,475214;"Sheridan"
-106,955933;44,815142;"PM2.5 - Local Conditions";7,133333;"Sheridan"
-106,958569;44,795508;"PM2.5 - Local Conditions";5,02605;"Sheridan"
-109,220722;41,591613;"PM2.5 - Local Conditions";5,05124;"Rock Springs"
-109,207;41,575;"Ozone";0,050509;"Rock Springs"
-109,207;41,575;"PM2.5 - Local Conditions";2,023077;"Rock Springs"
-110,76118;43,47808;"PM2.5 - Local Conditions";4,902727;"Jackson"
-66,725988;18,175378;"PM2.5 - Local Conditions";5,062687;"Adjuntas"
-66,171125;18,39982;"PM2.5 - Local Conditions";5,581944;"Bayamon"
-66,126531;18,440774;"Ozone";0,010912;"Catano"
-66,802253;18,045111;"PM2.5 - Local Conditions";5,209524;"Guayanilla"
-66,11446;18,440095;"PM2.5 - Local Conditions";6,939024;"Guaynabo"
-66,11446;18,440095;"PM2.5 - Local Conditions";7,228571;"Guaynabo"
-65,828617;18,15344;"PM2.5 - Local Conditions";4,520253;"Humacao"
-67,14588;18,200099;"PM2.5 - Local Conditions";5,756923;"Mayaguez"
-66,627249;18,009558;"PM2.5 - Local Conditions";6,168966;"Ponce"
